1	29	1
2	20	1
3	23	1
4	1	1
5	3	1
6	15	1
7	21	1
8	26	1
9	17	1
10	11	1
11	24	1
12	20	2
13	26	2
14	15	2
15	29	3
16	11	3
17	24	3
18	3	3
19	23	3
20	17	3
21	1	3
22	15	3
23	21	3
24	26	3
25	20	3
26	24	4
27	1	4
28	23	4
29	26	4
30	3	4
31	11	4
32	15	4
33	21	4
34	17	4
35	20	4
36	29	6
37	11	6
38	26	6
39	24	6
40	3	6
41	15	6
42	21	6
43	17	6
44	20	6
45	23	6
46	1	6
47	1	7
48	21	7
49	24	7
50	29	7
51	17	7
52	11	7
53	3	7
54	15	7
55	20	7
56	26	7
57	23	7
58	13	8
59	25	8
60	9	8
61	2	8
62	14	8
63	29	8
64	20	8
65	17	8
66	18	8
67	8	8
68	7	8
69	14	9
70	20	9
71	29	9
72	2	9
73	18	9
74	25	9
75	7	9
76	13	9
77	9	9
78	8	9
79	17	9
80	9	10
81	25	10
82	18	10
83	17	10
84	20	10
85	8	10
86	9	11
87	25	11
88	13	11
89	17	11
90	2	11
91	7	11
92	8	11
93	29	11
94	14	11
95	18	11
96	20	11
97	8	12
98	14	12
99	25	12
100	2	12
101	17	12
102	9	12
103	13	12
104	29	12
105	7	12
106	18	12
107	20	12
108	17	13
109	13	13
110	20	13
111	18	15
112	9	15
113	8	15
114	17	15
115	13	15
116	14	15
117	29	15
118	2	15
119	25	15
120	20	15
121	7	15
122	20	16
123	25	16
124	8	17
125	20	17
126	18	17
127	25	17
128	2	17
129	7	17
130	29	17
131	14	17
132	13	17
133	9	17
134	17	17
135	25	18
136	13	18
137	20	18
138	29	18
139	7	18
140	18	18
141	17	18
142	2	18
143	17	19
144	29	19
145	20	19
146	25	19
147	13	19
148	9	19
149	18	19
150	8	19
151	7	19
152	14	19
153	2	19
154	14	20
155	4	20
156	17	20
157	7	20
158	2	20
159	12	20
160	28	20
161	10	20
162	21	20
163	12	21
164	4	21
165	3	21
166	17	21
167	10	21
168	2	21
169	16	21
170	14	21
171	3	22
172	17	22
173	2	23
174	7	23
175	17	23
176	14	23
177	3	23
178	21	23
179	4	23
180	3	24
181	2	24
182	21	24
183	16	24
184	14	24
185	7	24
186	28	24
187	10	24
188	17	24
189	4	24
190	12	24
191	10	25
192	12	25
193	2	25
194	28	25
195	26	26
196	18	26
197	2	26
198	19	26
199	13	26
200	4	26
201	3	26
202	30	26
203	28	26
204	22	26
205	7	26
206	4	27
207	3	28
208	28	28
209	18	28
210	30	28
211	4	28
212	7	28
213	22	28
214	13	28
215	19	28
216	13	29
217	2	29
218	4	29
219	18	29
220	22	29
221	30	29
222	19	29
223	26	29
224	3	29
225	7	29
226	28	29
227	30	30
228	7	30
229	28	30
230	2	30
231	26	30
232	4	30
233	22	30
234	19	30
235	18	30
236	3	30
237	13	30
238	18	31
239	2	31
240	13	31
241	7	31
242	3	31
243	22	31
244	19	31
245	22	32
246	13	32
247	7	32
248	19	32
249	2	32
250	28	32
251	3	32
252	30	32
253	4	32
254	26	32
255	18	32
256	28	33
257	3	33
258	19	33
259	26	33
260	2	33
261	22	33
262	13	33
263	7	33
264	4	33
265	30	33
266	18	33
267	18	34
268	3	34
269	28	34
270	19	34
271	4	35
272	7	35
273	22	35
274	19	35
275	2	35
276	3	35
277	28	35
278	30	35
279	26	35
280	13	35
281	16	37
282	26	37
283	8	37
284	6	37
285	3	37
286	4	37
287	28	37
288	9	37
289	13	37
290	20	37
291	5	37
292	26	38
293	9	38
294	6	38
295	13	38
296	16	38
297	3	38
298	4	38
299	8	38
300	28	38
301	5	38
302	20	38
303	13	39
304	26	39
305	16	39
306	28	39
307	8	39
308	6	39
309	5	39
310	20	39
311	8	40
312	9	40
313	4	41
314	6	41
315	3	41
316	28	41
317	8	41
318	20	41
319	26	41
320	5	41
321	6	42
322	27	42
323	7	42
324	14	42
325	29	42
326	11	42
327	18	42
328	26	42
329	3	42
330	24	42
331	21	42
332	24	43
333	3	43
334	3	44
335	21	44
336	14	44
337	3	45
338	18	45
339	7	45
340	27	45
341	24	45
342	21	45
343	29	45
344	26	45
345	14	45
346	11	46
347	21	46
348	14	46
349	27	46
350	24	46
351	26	46
352	7	47
353	29	47
354	18	47
355	3	47
356	26	47
357	27	47
358	24	47
359	14	47
360	21	47
361	14	48
362	11	48
363	18	48
364	3	48
365	27	48
366	7	48
367	3	50
368	29	50
369	26	50
370	21	50
371	11	50
372	18	50
373	24	50
374	27	50
375	7	50
376	14	50
377	6	50
378	11	51
379	26	51
380	27	51
381	7	51
382	24	51
383	29	51
384	6	51
385	3	51
386	14	51
387	18	51
388	21	51
389	26	52
390	29	52
391	18	52
392	6	52
393	21	52
394	24	52
395	14	52
396	27	52
397	14	53
398	29	53
399	18	53
400	7	53
401	3	53
402	11	53
403	21	53
404	27	53
405	6	53
406	24	53
407	26	53
408	30	54
409	3	54
410	9	54
411	16	54
412	14	54
413	2	55
414	30	55
415	16	55
416	14	55
417	10	55
418	24	55
419	3	55
420	8	55
421	9	55
422	23	55
423	7	55
424	8	57
425	14	57
426	30	57
427	24	58
428	16	58
429	8	58
430	23	58
431	10	58
432	9	58
433	7	58
434	30	58
435	2	58
436	3	58
437	14	58
438	14	60
439	30	60
440	7	60
441	24	60
442	2	60
443	30	62
444	13	62
445	4	62
446	2	62
447	12	62
448	2	63
449	26	63
450	26	64
451	22	64
452	6	64
453	12	64
454	17	64
455	13	64
456	4	64
457	24	64
458	8	65
459	17	65
460	24	65
461	4	65
462	2	65
463	26	65
464	30	65
465	12	65
466	22	65
467	13	65
468	6	65
469	4	66
470	17	66
471	6	66
472	24	66
473	30	66
474	22	66
475	8	66
476	26	66
477	2	66
478	13	66
479	12	66
480	17	67
481	2	67
482	24	67
483	22	67
484	13	67
485	8	67
486	4	67
487	6	67
488	26	67
489	12	67
490	30	67
491	13	68
492	4	68
493	6	68
494	2	68
495	22	68
496	8	68
497	30	68
498	17	68
499	12	68
500	26	68
501	12	69
502	17	69
503	22	69
504	6	69
505	24	69
506	26	69
507	13	69
508	4	69
509	30	69
510	2	69
511	8	69
512	8	70
513	22	70
514	2	70
515	19	72
516	22	72
517	10	72
518	27	72
519	9	72
520	13	72
521	23	72
522	3	72
523	21	72
524	28	72
525	14	72
526	3	73
527	23	73
528	28	73
529	27	73
530	10	73
531	9	73
532	22	74
533	9	74
534	23	74
535	3	74
536	14	74
537	13	74
538	19	74
539	10	74
540	21	74
541	27	74
542	28	74
543	14	75
544	28	75
545	19	75
546	13	75
547	10	75
548	9	75
549	23	75
550	3	75
551	21	75
552	27	75
553	22	75
554	3	76
555	21	76
556	10	76
557	23	76
558	19	76
559	13	76
560	9	76
561	28	76
562	9	77
563	22	77
564	27	77
565	13	77
566	12	78
567	10	78
568	3	78
569	23	78
570	26	78
571	8	78
572	27	78
573	22	80
574	12	80
575	24	80
576	15	80
577	10	80
578	23	80
579	6	80
580	3	80
581	27	80
582	8	80
583	3	81
584	23	81
585	8	81
586	22	81
587	12	81
588	27	81
589	10	81
590	26	81
591	15	81
592	24	81
593	6	81
594	22	82
595	6	82
596	10	82
597	15	82
598	24	83
599	23	83
600	23	84
601	15	84
602	6	84
603	8	84
604	12	84
605	26	84
606	24	84
607	27	84
608	22	84
609	3	84
610	10	84
611	24	85
612	8	85
613	26	85
614	23	85
615	3	85
616	27	85
617	6	85
618	10	85
619	15	85
620	12	85
621	22	85
622	10	86
623	1	86
624	19	86
625	23	86
626	17	86
627	18	86
628	21	86
629	12	86
630	3	86
631	11	86
632	22	86
633	19	87
634	22	87
635	23	87
636	10	87
637	10	88
638	17	88
639	12	88
640	1	88
641	22	88
642	11	88
643	23	88
644	19	88
645	21	88
646	3	88
647	18	88
648	23	89
649	18	89
650	10	89
651	3	89
652	21	89
653	19	89
654	1	89
655	12	89
656	22	89
657	22	90
658	23	90
659	1	90
660	18	90
661	17	90
662	19	90
663	11	90
664	3	90
665	21	90
666	10	90
667	12	90
668	22	91
669	21	92
670	23	92
671	11	92
672	22	92
673	18	92
674	17	92
675	3	92
676	1	92
677	12	93
678	3	93
679	18	93
680	11	93
681	19	93
682	17	93
683	23	93
684	22	93
685	18	94
686	17	94
687	29	94
688	3	94
689	5	94
690	2	94
691	16	94
692	14	94
693	13	94
694	12	94
695	4	94
696	4	95
697	12	95
698	29	95
699	5	95
700	16	95
701	13	95
702	14	95
703	3	95
704	17	95
705	2	95
706	18	95
707	3	96
708	16	96
709	17	96
710	14	96
711	18	96
712	4	96
713	5	96
714	12	96
715	29	96
716	13	96
717	2	96
718	18	97
719	17	97
720	14	97
721	4	97
722	2	97
723	3	97
724	12	97
725	17	98
726	2	98
727	12	98
728	16	98
729	29	98
730	5	98
731	13	98
732	14	98
733	4	98
734	18	98
735	17	99
736	14	99
737	18	99
738	2	99
739	29	100
740	16	100
741	2	100
742	13	100
743	14	100
744	3	100
745	5	100
746	18	100
747	4	100
748	12	100
749	17	100
750	5	101
751	5	102
752	29	102
753	17	102
754	18	102
755	16	102
756	13	102
757	4	102
758	14	102
759	2	102
760	12	102
761	3	102
762	14	104
763	6	104
764	27	104
765	3	104
766	16	104
767	13	104
768	10	104
769	20	104
770	24	104
771	1	104
772	22	104
773	22	105
774	3	105
775	27	105
776	14	105
777	3	106
778	27	106
779	22	106
780	6	106
781	20	106
782	1	107
783	3	107
784	13	107
785	10	107
786	14	107
787	22	107
788	6	107
789	27	107
790	16	107
791	20	107
792	24	107
793	20	108
794	1	108
795	10	108
796	6	109
797	22	109
798	27	109
799	24	109
800	3	109
801	13	109
802	16	110
803	14	110
804	20	110
805	10	110
806	24	110
807	27	110
808	1	110
809	13	110
810	22	110
811	3	110
812	6	110
813	22	111
814	14	111
815	16	111
816	3	111
817	24	111
818	10	111
819	13	111
820	20	111
821	1	111
822	27	111
823	6	111
824	24	112
825	22	112
826	13	112
827	27	112
828	20	112
829	10	112
830	6	112
831	16	112
832	14	112
833	1	112
834	3	112
835	6	113
836	22	113
837	10	113
838	20	113
839	27	113
840	24	113
841	1	113
842	13	113
843	16	113
844	14	113
845	3	113
846	7	114
847	28	114
848	8	114
849	24	114
850	16	114
851	22	114
852	20	114
853	15	114
854	27	114
855	14	114
856	23	114
857	22	115
858	8	115
859	14	115
860	27	115
861	15	115
862	16	115
863	24	116
864	14	116
865	27	116
866	7	116
867	16	116
868	22	116
869	20	116
870	15	116
871	8	116
872	28	116
873	23	116
874	24	117
875	20	117
876	23	117
877	22	117
878	7	117
879	28	117
880	16	117
881	15	117
882	27	117
883	8	117
884	14	117
885	28	118
886	15	118
887	20	118
888	22	118
889	16	118
890	7	118
891	27	118
892	23	118
893	8	118
894	14	118
895	24	118
896	7	119
897	16	119
898	20	120
899	7	120
900	24	120
901	14	121
902	28	121
903	20	121
904	23	121
905	8	121
906	27	121
907	15	122
908	6	122
909	12	122
910	17	122
911	14	122
912	25	122
913	1	122
914	11	122
915	16	122
916	30	122
917	26	122
918	6	123
919	25	123
920	26	123
921	15	123
922	16	123
923	14	123
924	1	123
925	30	123
926	12	123
927	11	123
928	17	123
929	16	124
930	15	124
931	11	124
932	17	124
933	12	124
934	26	124
935	6	124
936	1	124
937	30	124
938	25	124
939	14	124
940	25	125
941	6	125
942	14	125
943	12	125
944	11	125
945	15	125
946	6	126
947	26	126
948	16	126
949	12	126
950	14	126
951	25	126
952	17	126
953	15	126
954	30	126
955	1	126
956	11	126
957	30	127
958	12	128
959	16	128
960	6	128
961	14	128
962	25	128
963	1	128
964	26	128
965	11	128
966	17	128
967	15	128
968	30	128
969	25	129
970	26	129
971	11	129
972	1	129
973	12	131
974	16	131
975	29	131
976	20	132
977	27	132
978	15	132
979	7	132
980	29	132
981	20	133
982	28	133
983	12	133
984	13	133
985	29	134
986	13	134
987	28	134
988	20	134
989	12	134
990	14	134
991	4	134
992	15	134
993	16	134
994	27	134
995	7	134
996	20	135
997	14	135
998	16	135
999	29	135
1000	4	135
1001	12	136
1002	28	136
1003	14	136
1004	15	136
1005	7	136
1006	20	136
1007	16	136
1008	29	136
1009	4	136
1010	13	136
1011	27	136
1012	27	137
1013	28	137
1014	16	137
1015	15	137
1016	12	137
1017	7	137
1018	13	137
1019	29	137
1020	14	137
1021	4	137
1022	20	137
1023	29	138
1024	16	138
1025	4	138
1026	12	138
1027	27	138
1028	28	138
1029	13	138
1030	20	138
1031	15	138
1032	14	138
1033	7	138
1034	13	139
1035	15	140
1036	20	140
1037	12	141
1038	27	141
1039	20	141
1040	4	141
1041	13	141
1042	29	141
1043	16	141
1044	15	141
1045	28	141
1046	14	141
1047	7	141
1048	14	142
1049	13	142
1050	29	142
1051	7	142
1052	27	142
1053	4	142
1054	15	142
1055	16	142
1056	28	142
1057	12	142
1058	20	142
1059	29	143
1060	30	143
1061	17	143
1062	4	143
1063	15	143
1064	23	143
1065	19	143
1066	28	143
1067	20	143
1068	12	143
1069	22	143
1070	28	144
1071	15	145
1072	20	145
1073	4	145
1074	28	145
1075	29	145
1076	17	145
1077	30	145
1078	19	145
1079	22	145
1080	23	145
1081	12	145
1082	4	146
1083	15	146
1084	23	148
1085	4	148
1086	29	148
1087	17	148
1088	28	148
1089	22	148
1090	12	148
1091	15	148
1092	30	149
1093	17	149
1094	29	149
1095	12	149
1096	23	149
1097	15	149
1098	22	149
1099	19	149
1100	20	149
1101	28	149
1102	17	150
1103	12	150
1104	22	150
1105	28	150
1106	28	151
1107	29	151
1108	15	151
1109	20	151
1110	22	151
1111	23	151
1112	20	152
1113	22	152
1114	28	152
1115	12	152
